,url,street_address,city,state,zipcode,neighborhood,beds,baths,square_footage,price,listing_type,description,details,home_type,pets,year_built,deposit,parking_type,utilities_included,smoking,living_room,dishwasher,microwave,refrigerator,on_site_maint,on_site_mng,laundry,air_con,disposal,dryer,patio,pool,balcony,washer,basketball,ceiling_fan,fireplace,fitness,playground,floor_types,bbq,vaulted_ceiling
2926,https://www.trulia.com/p/ca/sacramento/1315-g-st-4-sacramento-ca-95814--2171728664,1315 G St #4,Sacramento,CA,95814,Mansion Flats,0,0,0,1195,RENT,"MIDTOWN / MANSION FLATS 1 Bedroom with Lots of Amenities! 1315 G Street #4 - This one bedroom is located on the garden level of a controlled access building. It is walking distance to Wells Fargo Pavilion where many festivities are held. The living space features central heat and air and brand wall to wall neutral beige carpet throughout. The galley style kitchen boasts white appliances, an electric stove, and dishwasher. The separate dining area offers a cooling ceiling fan and is great for in home dining. Bathroom boasts brand new linoleum! The community offers limited parking and coin op laundry on-site. All properties are non-smoking on the entire grounds. No Pets Permitted. Owner pays water, sewer garbage. Tenant pays all other utilities.

Qualifications: First Come First Serve, Must View the Unit, 80% Good Credit History, 3X Monthly Rent in Verifiable Gross Income (Combined), Verifiable Good Rental History. No Evictions. No Apartment Collections. No Co-Signers. No Exceptions. Service Animals permitted with Verified Physician Letter Only. 

Offered by
Nielsen Property Managers
2530 I Street
Sacramento, CA 95816
BRE#01904856

No Pets Allowed

(RLNE1962201)
","['Multi Family', 'No pets allowed', '11 Days on Trulia', 'Rent Includes: Sewage, Garbage, Water', 'Deposit: $900', 'enclosed building', 'Laundry: Shared', 'ground floor', 'Dishwasher']",Multi Family,"('No pets allowed',)",0.0,900.0,UNKNOWN,"('Sewage', 'Garbage', 'Water')",UNKNOWN,UNKNOWN,Dishwasher,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Shared,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2927,https://www.trulia.com/p/ca/sacramento/150-wapello-cir-sacramento-ca-95835--1061195467,150 Wapello Cir,Sacramento,CA,95835,Creekside,3,2.5,1800,1995,RENT,"You'll love coming home to this charming 3 bedroom, 2.5 bathroom, 2 car garage, 2 story single family home that features a kitchen with a gas stove, dishwasher, garbage disposal, and refrigerator. It includes an electric fireplace, central heating and air, a walk in shower, and a laundry room with a washer and dryer. There is a backyard with an uncovered patio. Sewer, garbage, front lawn service and up to $75 in water is included.
","['Single Family Home', 'Cats, small dogs, large dogs allowed', 'Built in 2005', '17 Days on Trulia', 'Rent Includes: Water', 'Parking: Garage Attached', 'Deposit: $1,950', 'Gas stove', 'Laundry: In Unit', 'Laundry: Shared', 'Dining area', 'Air Conditioning', 'Dishwasher', 'Disposal', 'Dryer', 'Fireplace', 'Garage', 'Sprinkler System', 'Washer']",Single Family Home,"('Cats allowed', 'Small dogs allowed', 'large dogs allowed')",2005.0,1950.0,"('Garage Attached',)","('Water',)",UNKNOWN,UNKNOWN,Dishwasher,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Shared,Air Conditioning,Disposal,Dryer,UNKNOWN,UNKNOWN,UNKNOWN,Washer,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2928,https://www.trulia.com/p/ca/sacramento/2721-d-st-sacramento-ca-95816--1062602925,2721 D St,Sacramento,CA,95816,New Era Park,3,2,2072,2850,RENT,"Enjoy downtown living in this lovely 3 bedroom home with lots of charm and character. Home has hardwood floors, a formal dining room and a large open eat in kitchen. There is a large basement with washer/dryer hookups and an enclosed backyard. Lawn service is included in the rental. Walking distance to McKinley Park, Stanford Park and River Front Park. This home is in the Sacramento Unified School district, Sutter Middle School and C.K. McClatchy High School. Great biking area. Please email for a showing.
Lease Details: Owner pays trash and sewer
","['Single Family Home', 'No pets allowed', 'Built in 1930', '12 Days on Trulia', 'Rent Includes: Sewage, Garbage', 'Deposit: $2,850', 'Laundry: Shared', 'Laundry: Hookups', 'Laundry: In Unit', 'Air Conditioning', 'Dryer', 'Washer', 'Washer Dryer Hookup', 'Floors: Hardwood']",Single Family Home,"('No pets allowed',)",1930.0,2850.0,UNKNOWN,"('Sewage', 'Garbage')",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,UNKNOWN,Washer Dryer Hookup,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Hardwood,UNKNOWN,UNKNOWN
2929,https://www.trulia.com/c/ca/sacramento/1625-h-street-1625-h-st-sacramento-ca-95814--1001607730,1625 H Street,Sacramento,CA,95814,Boulevard Park,1,0,0,0,RENT,"Stylish 1BD w/ Midtown Charm ~ New Plush Carpeting~ Stainless Steal Appliances ~ Fantastic Location ~ - Limited Time Only! $300 Off First Month Move In Special if Leased Signed by April 21, 2020. 

Alexander Place Apartments offers a charming and beautiful courtyard setting, limited access gates, on site laundry and charming modernized apartment homes with old world charm. We are located in a fantastic Midtown location where you are only blocks away from fantastic restaurants, coffee shops, 2nd Saturday Art Walk, Memorial Auditorium, Wells Fargo Pavilion, Golden One Stadium and so much more! In only minutes you can drive to all major freeways and grocery stores.

Midtown Sacramento is a highly popular area located near downtown and Old Sacramento, East Sacramento and Land Park. The area has a booming day and nightlife, as well an abundance of options for dining, farmer's markets, recreation, shopping, coffee and more. Within blocks you can easily find something to do! Midtown streets are lined with beautiful mature trees, some changing to beautiful colors as fall approaches, charming unique Victorians and Craftsman homes, which gives the area so much character.

A 12-month lease is required. Approved applicants must place a deposit to hold within 24 hours of approval to secure rental and sign lease agreement within 7 days. At the time of receiving keys and signing lease agreement, full first month rent is due as well as the total sum of all required deposits.

Get ""credit"" for paying your rent on time with us! We're an Experian RentBureau company. We believe that our residents should get credit for managing the payments for the place they call home. That's why we've partnered with Experian RentBureau to include positive rental payment data in Experian credit reports.

(RLNE1832754)
","['Apartment', 'Cats, small dogs, large dogs allowed', 'Built in 1951', '39 Days on Trulia', 'Deposit: $700', 'exceptionally spacious', 'modern custom lighting', 'custom paint', 'professionally managed', 'limited access community', 'Laundry: Shared', 'hallway bathroom access~not in bedroom', 'stainless steel appliances', 'roomy interior', 'charming original cubby style cabs', 'Ceiling Fan']",Apartment,"('Cats allowed', 'Small dogs allowed', 'large dogs allowed')",1951.0,700.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Shared,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ceiling Fan,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2930,https://www.trulia.com/p/ca/sacramento/1015-arcade-blvd-sacramento-ca-95815--1042333637,1015 Arcade Blvd,Sacramento,CA,95815,South Hagginwood,2,0,14100,1000,RENT,"Sacramento Living without the Sacramento Rents 2 bedroom 1 bath units in gated community available for January move in. Rent is $1000 per month and deposit is $900. Owner pays water sewer and garbage. Laundry room facility on site. Units are spacious,upgraded kitchen, granite counter tops and new cabinets. Units have air conditioning wall heaters, tile floors or wood laminate. Spacious closets. Quiet community with on-site management. Located on residential street. Requirements : you must make 3 times the rent a credit score of 580 or better verifiable rental history and proof of income. No evictions and No Property Management debt. Application Fee is $29 per adult (Money Order Only). All showings done by appointment only no drop ins . No dogs 1 cat fixed.
Lease Details: water and garbage
","['Multi Family', 'Cats allowed', 'Built in 1965', 'Rent Includes: Sewage, Garbage, Water', 'Parking: Off Street', 'Deposit: $900', 'Laundry: Shared', 'Air Conditioning', 'Floors: Hardwood']",Multi Family,"('Cats allowed',)",1965.0,900.0,"('Off Street',)","('Sewage', 'Garbage', 'Water')",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Shared,Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Hardwood,UNKNOWN,UNKNOWN
2931,https://www.trulia.com/p/ca/sacramento/2615-h-st-sacramento-ca-95816--2085810384,2615 H St,Sacramento,CA,95816,Marshall School,2,0,1000,1795,RENT,"Very charming, updated and clean 2 bedroom, 1 bath apartment in quiet mid-town neighborhood. Hardwood floors, upgraded kitchen with stainless steel appliances.. Onsite coin laundry. 1 year lease. No smoking or pets. $1795 month. Gas included in rent. Tenant responsible for electricity only. 1st months rent + Security deposit due at lease signing.
Lease Details: 1 Year Lease
","['Multi Family', 'No pets allowed', 'Built in 1954', 'Rent Includes: Gas', 'Parking: Off Street', 'Deposit: $1,795', 'Laundry: Shared', 'Air Conditioning', 'Floors: Hardwood']",Multi Family,"('No pets allowed',)",1954.0,1795.0,"('Off Street',)","('Gas',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Shared,Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Hardwood,UNKNOWN,UNKNOWN
2932,https://www.trulia.com/p/ca/sacramento/1701-o-st-105-sacramento-ca-95811--2453581198,1701 O St #105,Sacramento,CA,95811,Midtown - Winn Park Capital Avenue,1,0,455,1100,RENT,"Great Studio Apartment on Midtown Downtown Sacramento - Don't miss out on this great studio apartment. This apartment is in a gated building and has central heating and air conditioning and a dishwasher. 
 This apartment is located in the heart of midtown in walking distance from nightlife, dinning, coffee, shopping and all that midtown has to offer.

Pets ok, small dogs and cats on additional deposit
$40 application fee
Deposit starts at $1100.00

(RLNE3787496)
","['Multi Family', 'Cats, small dogs allowed', '16 Days on Trulia', 'Deposit: $1,100']",Multi Family,"('Cats allowed', 'Small dogs allowed')",0.0,1100.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2933,https://www.trulia.com/c/ca/sacramento/studio-1-100-1701-n-st-2-sacramento-ca-95811--2317815853,"Studio, $1,100",Sacramento,CA,95811,Midtown - Winn Park Capital Avenue,1,0,0,1100,RENT,"Upgraded Studio! Won't Last
 Dishwasher, Separate Kitchen! Perfect Bath
 - This unit won't last long!
Charming Studio in Midtown!
Downstairs unit within blocks of everything Midtown has to offer. 
Carpet!
Dishwasher

Stackable Washer & Dryer in unit!
Lease Term: 1 year
This unit is located in a courtyard setting! 
Blocks from Everything
 
RENTER'S INSURANCE REQUIRED.
Sorry No Pets

Screening Guidelines: 
1. All individuals planning on living at the property, over the age of 18, must apply. Application fee is $40.00 per adult.
2. A credit score of at least 625 is normally required. 
3. Good rental references. No evictions, no bankruptcy, no exceptions. 
4. A household monthly income of at least 3 times the monthly rent amount (or a verifiable cash reserves). 
5. If self employed, documents for year-to-date income and past two years IRS 1040 are required.
6. No pets unless otherwise stated on the property page of our web site. If acceptable, an additional pet deposit is required for each pet.

NOTE: You MUST schedule a viewing of the property before submitting an application. Applications will not be considered or processed until application fee(s) and all required documents have been submitted. 

 Simply click on Tenant Services and Application.

No Pets Allowed

(RLNE2787080)
","['Apartment', 'No pets allowed', 'Built in 1895', '17 Days on Trulia', 'Deposit: $1,050', 'built-in hutch', 'claw foot tub', 'Dishwasher', 'Disposal']",Apartment,"('No pets allowed',)",1895.0,1050.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Dishwasher,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Disposal,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2934,https://www.trulia.com/c/ca/orangevale/6421-benning-street-6421-benning-st-orangevale-ca-95662--1017824785,6421 Benning Street,Orangevale,CA,95662,UNKNOWN,2,0,0,1045,RENT,"Cambridge Estates - Orangevale 2bd/1ba Apartment - Cambridge Estates - Located in Orangevale near Greenback Lane & Main Avenue. Close to schools, parks, shopping, public transportation, minutes from Folsom, Roseville and the Sunrise Mall shopping area.

Currently available 2 bedroom 1 bathroom apartment with living & dining areas, range, refrigerator, wall heat & air, community laundry, swimming pool.

This property requires a one-year lease, cats only - no dogs. Tenant pays $55.00/month toward water, sewer, garbage.
The above property description and information is deemed to be accurate but is not guaranteed and may be changed without notice.
The above property description and information is deemed to be accurate but is not guaranteed and may be changed without notice. We do business in accordance with all State and Federal Fair Housing Laws - Lic #00582253.

No Dogs Allowed

(RLNE2224538)
","['Apartment', 'Cats allowed', 'Built in 1962', 'Deposit: $1,045', 'Laundry: Shared', 'dining area', 'living room', 'open kitchen', 'Pool', 'Refrigerator']",Apartment,"('Cats allowed',)",1962.0,1045.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refrigerator,UNKNOWN,UNKNOWN,Shared,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Pool,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2935,https://www.trulia.com/p/ca/north-highlands/3639-bellinger-ct-north-highlands-ca-95660--1008124890,3639 Bellinger Ct,North Highlands,CA,95660,North Highlands,2,0,750,950,RENT,"Two Bedroom 1 bath apartment North Highlands Available now is a two bedroom one bath 750 square foot apartment really to rent and move in. Located close to stores and transit it comes with everything working ready to go such as oven, fridge heat and a/c newer granite counters flooring and appliances. Large closets. Owner pays hot water, trash, and sewage. Serious inquiries only. In short describe yourself, other occupants if any and what are your long term goals. Credit rating, references, and proof of income required. $2,900 move in. For more properties like this visit GoSection8.com.
","['Multi Family', '24 Days on Trulia', 'Rent Includes: Hot Water, Sewage, Garbage', 'Deposit: $1,000', 'Ceiling Fan', 'Microwave', 'Refrigerator']",Multi Family,UNKNOWN,0.0,1000.0,UNKNOWN,"('Hot Water', 'Sewage', 'Garbage')",UNKNOWN,UNKNOWN,UNKNOWN,Microwave,Refrigerator,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ceiling Fan,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2936,https://www.trulia.com/p/ca/sacramento/1922-4th-st-sacramento-ca-95811--1151031551,1922 4th St,Sacramento,CA,95811,Southside Park,2,2,1108,1800,RENT,"**MOVE IN SPECIAL**Downtown Victorian 1922 4th Street 95811 - MOVE IN BY MAY 1, 2020 AND PAY DISCOUNTED RENT OF $300 PER MO. FOR MAY & JUNE. Beautiful Downtown Victorian Home.2 Bedrooms, 2 Baths, Plus Den. Central Heat and Air, and Fireplace. Nicely Updated with New Interior Paint. Wall to Wall Carpet, Vinyl Flooring in Kitchen and Bathrooms. Includes Indoor Laundry with Washer and Dryer. Full Kitchen Includes Stove and 'As is"" Refrigerator and Lots of Wood Cabinets. Upstairs Covered Front and Back Porches. Small Fenced Yard; Gardener Included. Detached Garage, Basement and Private Fenced Driveway.. 6 Mo. Lease Required. Sorry No Pets. We show our properties to pre-approved applicants only. Apply online today at lglproperties.com Approval criteria as follows:

Minimum Credit FICO Score 620
1 Collection or Past Due Account must be limited to $125.00
No Open Bankruptcies or Bankruptcies within the past 7 years
No Open Evictions or Evictions within the past 7 years
Proof of Income of at least 2.5 times the monthly rent
Proof of Income Must Be Verified by Management Co.
Minimum 3 year Rental History Must be Verified by Management Co.
A Full Background Check is Required including, credit history,
rental history & criminal background check.
We do not accept co-signers.
00
We will schedule access to the home with only pre-approved applicants
The security deposit is required within 24 hours of final acceptance
and is payable to LGL Properties, Inc. by certified funds
The appointment to sign the rental agreement is scheduled within 7 days
of receipt of the security deposit. At this time Digital signings only.
Move In is scheduled by agreement.
Renters Insurance is Required.
6 Mo. Lease Agreement Required
No Pets

 
LGL Properties, Inc. CDBRE #02075065
Gayle Lake, Broker GRI CADRE #004726990

No Pets Allowed

(RLNE2047205)
","['Multi Family', 'No pets allowed', 'Built in 1890', '25 Days on Trulia', 'Rent Includes: Sewage, Garbage', 'Parking: Garage Attached', 'Deposit: $2,000', 'nice fence yard', 'auto sprinklers', 'beautiful victorian home', 'covered front and back porch', '2 bedroom', 'den/bonus room', 'gardener included.', 'owner pays  1st $40.00 water', 'Basement -', 'new interior paint', 'full kitchen', '2 bath', 'Laundry: In Unit', 'new exterior paint', 'Air Conditioning', 'Basement', 'Dryer', 'Fireplace', 'Garage', 'Porch', 'Refrigerator', 'Washer']",Multi Family,"('No pets allowed',)",1890.0,2000.0,"('Garage Attached',)","('Sewage', 'Garbage')",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refrigerator,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,UNKNOWN,Washer,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2937,https://www.trulia.com/p/ca/citrus-heights/6503-donegal-dr-citrus-heights-ca-95621--2085407670,6503 Donegal Dr,Citrus Heights,CA,95621,Arcade Creek,4,2,1344,1595,RENT,"This adorable 2 story townhome has 4 bedrooms and 2 full baths. Covered parking and enclosed back patio. Ready for move in. 

Application Requirements: All applicants must have a credit score of 650 or higher. Combined household income must be at least 3x the monthly rent. No evictions/tenancy left owing money. Pass a criminal background check. Must have positive rental verification references.

Due to the coronavirus pandemic, Eagle Property Management is temporarily changing our marketing and leasing process. We will no longer be performing open house showings of vacant properties. 

 The tentatively approved applicant (Based on criteria below) will be contacted and a showing will be coordinated. If the property is not selected by the applicant, a refund of their application fees will be processed or the application can be transferred to another property managed by Eagle Property Management.
","['Single Family Home', 'No pets allowed', 'Built in 1972', '21 Days on Trulia', 'Deposit: $1,595']",Single Family Home,"('No pets allowed',)",1972.0,1595.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2938,https://www.trulia.com/p/ca/sacramento/516-15th-st-sacramento-ca-95814--2085800777,516 15th St,Sacramento,CA,95814,Mansion Flats,2,0,818,1695,RENT,"Mansion Flats- Upstairs 2 Bedroom / 1 Bathroom - Plus off Street Parking!!

Can't Miss Mansion Flats Duplex. Will Not Last Long!!

This 2 bedroom, 1 bathroom home boasts off street parking for two cars and plenty of guest parking right out front. Features include a gas range, high ceilings, private laundry hookups, and period charm. Central heating and air conditioning, separate living room, dining room, and spacious kitchen. Just blocks away from restaurants and entertainment.

Contact information: Lyn Ivans
DRE #01829629

Rental Criteria/ Qualifications

*3 Times the amount of rent in monthly gross income.
*No Evictions/Landlord Bad Debt in Past 7 Years.
*2 Years Verifiable Rental / Home Ownership History.
*Positive Credit History

*TransCapital Property Management*
*DRE 01507982*

*Equal Housing Opportunity*
*All application information will be verified.*
Lease Details: Pets are negotiable with an additional deposit and approval. Size and breed restrictions (subject to individual property owners insurance requirements) do apply.

All residents must secure renter's insurance with a minimum $100,000 policy and add TransCapital and the landlord as an additional insured.

Water, Sewer, and Trash are billed at a flat rate of $95.00 a month in addition to the rent.
","['Multi Family', 'Cats, small dogs, large dogs allowed', 'Built in 1880', '24 Days on Trulia', 'Parking: Off Street', 'Deposit: $1,795', 'Laundry: In Unit', 'Air Conditioning', 'Balcony', 'Dryer', 'Washer', 'Floors: Hardwood']",Multi Family,"('Cats allowed', 'Small dogs allowed', 'large dogs allowed')",1880.0,1795.0,"('Off Street',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,Balcony,Washer,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Hardwood,UNKNOWN,UNKNOWN
2939,https://www.trulia.com/p/ca/carmichael/2443-mission-ave-10-carmichael-ca-95608--2196780430,2443 Mission Ave #10,Carmichael,CA,95608,UNKNOWN,2,0,850,1300,RENT,"Beautifully Renovated 2 Bedroom Apartment in Quiet Gated Community. - Find your next place to live at Carmichael Woods. The central location near El Camino and Mission Ave has so much to offer its residents with shopping and restaurants within walking distance. All of our apartments have spacious floor plans with fully equipped kitchens, central heating and air conditioning, and outdoor patios/balconies. It's time to get moving on finding your next place. This two-bedroom apartment has been entirely renovated with a new kitchen, bath, flooring, and paint! 

com for more information on applying today!

Beautiful 2 Bedroom Apartment in Quiet Carmichael Gated Community.

AMENITIES:
Granite counter tops
New lighting through out
Gated community with remote access
Heating: Central
Air: Central
Flooring: Laminate - Tile
Stove: Electric
Dishwasher: Yes
Microwave: Yes
Refrigerator: Yes
Washer/dryer: On site laundry facility
Parking: 1 uncovered assigned parking space included behind gate
Levels: 1 level - Upstairs
Patio: Yes private patio area
Pool: Yes in ground
Yard care: Landscaping included
Pays Water: Owner
Pays Sewer: Owner
Pays Garbage: Owner
Lease Term: 12 month

No Pets Allowed

(RLNE4763559)
","['Multi Family', 'No pets allowed', 'Deposit: $500']",Multi Family,"('No pets allowed',)",0.0,500.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2940,https://www.trulia.com/p/ca/sacramento/4139-broadway-1-sacramento-ca-95817--2172974622,4139 Broadway #1,Sacramento,CA,95817,North Oak Park,3,0,0,1595,RENT,"Property Id: 244613

This newly updated 3 bedroom 1 bath duplex is ready for it's new tenants. Entire unit has been updated with brand new stainless steel appliances, new laminate/tile flooring, new paint, new window coverings & much more. Kitchen is equipped with gas stove and a roomy storage pantry. Lots of character in the living room with wainscoting and high ceilings give this space a classic & roomy feel. Inside large laundry room with hookups. In addition to the covered porch at front entry, there's a secluded rear entrance next to the off street parking area. Close to Med Center and North Oak Park area. Minutes to hwy 99 and 80. Public transportation close by. Tenant pays $50 per month for water, sewer, trash & landscaping. Northpoint charges tenants a one-time $149 documentation fee. Must have good rental history. NO pets please.
","['Multi Family', 'No pets allowed', '30 Days on Trulia', 'Rent Includes: Sewage, Garbage, Water', 'Parking: Off Street', 'Deposit: $2,000', 'Dishwasher', 'Disposal', 'Microwave', 'Refrigerator', 'Washer Dryer Hookup', 'Floors: Tile']",Multi Family,"('No pets allowed',)",0.0,2000.0,"('Off Street',)","('Sewage', 'Garbage', 'Water')",UNKNOWN,UNKNOWN,Dishwasher,Microwave,Refrigerator,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Disposal,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Washer Dryer Hookup,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Tile,UNKNOWN,UNKNOWN
2941,https://www.trulia.com/p/ca/west-sacramento/1224-hobson-ave-west-sacramento-ca-95605--2085346235,1224 Hobson Ave,West Sacramento,CA,95605,Broderrick/Bryte,3,0,990,1500,RENT,"Yes, we are accepting applications NOW. All listings should be presumed available and are removed immediately after taking a deposit from an approved applicant.

Take advantage of our ONLINE APPLICATION PROCESS. You may submit your application online, fax, email or in person. We do not release information on the application activity and encourage you to apply if you are interested in this property. You will generally receive an email update on your application status within 1 business day after applying. If your application is not processed you will not be charged any fees.

Approved applicants are given 24hrs (1 business day) to place their deposit in order to hold the property and set a move in date. Please be sure to schedule a viewing of the property either before or immediately after submitting an application to rent.

This property can only be held with a paid security deposit that guarantees the move in for up to two weeks after your application is approved. Anything beyond two weeks must be approved by the property manager in writing. It is suggested you not apply until this is agreed to.

SCHEDULE An Agent SHOWING and receive email confirmation & a reminder via text message. Approved applicants may schedule private appointments if unable to attend one of our scheduled showings.

 

REQUIREMENTS: 
Income (times monthly rent): 3 
Credit (%): 3 Lines good credit with 6 month history or
Rent/Own Refer. (yrs min): 1 
Co Signer Accepted: No 

Each adult that intends to live in the property (everyone 18 years or older) must fully complete a separate application and pay the application fee. 

The security deposit and one months rent must be paid in the form of a cashiers check or money order prior to occupancy. Upon payment of a deposit, we will hold a vacancy by written agreement. 

DRE# 01486249

We Do Business in Accordance with State and Federal Fair Housing Laws. It is Illegal to Discriminate Against Any Person Because of Race, Color, Religion, Sex, Handicap, Familial Status or National Origin.

Pets guideline ($50mo pet rent): one pet accepted.
Lease terms: 12 Monthttt
Water service: Tenant
Garbage service: Tenant
Sewer service: Tenant
Yard Care: Tenant

12 Months

*This Property Does Accept State/Fed Housing Subsidy Programs As A Source Of Income.
Fence
Washer / Dryer Hookups
","['Single Family Home', 'No pets allowed', 'Built in 1959', '37 Days on Trulia', 'Deposit: $1,500', 'No cats', 'No smoking building', 'Living room', 'Fireplace']",Single Family Home,"('No pets allowed',)",1959.0,1500.0,UNKNOWN,UNKNOWN,No smoking,Living room,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
