,url,street_address,city,state,zipcode,neighborhood,beds,baths,square_footage,price,listing_type,description,details,home_type,lot_size,year_built,num_rooms,rooms_list,heating,heating_fuel,cooling_system,floor_types,air_con,microwave,dishwasher,disposal,washer,dryer,fireplace,vaulted_ceiling,double_pane,parking_type,garage,num_parking,security,num_stories,exterior_types,foundation_type,roof_type,patio,porch,deck,pool
637,https://www.trulia.com/p/ca/sacramento/792-woodside-ln-e-5-sacramento-ca-95825--2117331539,792 Woodside Ln E #5,Sacramento,CA,95825,UNKNOWN,2,0,962,249000,BUY,"STUNNING REMODEL IN FABULOUS SETTING Absolutely beautiful downstairs two bedroom, one bath with separate vanity sink areas. Kitchen remodeled in 2016 with quartz counters, cherry cabinets, Bosch stainless steel appliances. Bathroom areas remodeled, inside laundry area with Bosch washer and dryer. New laminate flooring and baseboards. Spacious and open floor plan with lots of closet space. Gas-log fireplace. Private interior location, lovely patio with storage shed. Close to pond area. Convenient to pools, Sac. State, shopping and restaurants.
","['Condo', '$259/sqft', 'Lot Size: 2,182 sqft', '$421/monthly HOA', 'Built in 1970', '29 Days on Trulia', '4 Rooms', 'Rooms: Dining Room, Walk In Closet', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Dishwasher', 'Disposal', 'Floors: Laminate, Tile', 'Fireplace', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 1', 'Fitness Center', 'Stories: 1', 'Foundation Type: Slab', 'Roof: Shake Shingle', 'Year Updated: 1970', 'Patio', 'Porch', 'Pool', 'Pond', 'MLS/Source ID: 20017027']",Condo,2182.0,1970.0,4.0,"('Dining Room', 'Walk In Closet')",Forced Air, Electric,"('Central',)","('Laminate', 'Tile')",Air Conditioning,UNKNOWN,Dishwasher,Disposal,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,1.0,UNKNOWN,1.0,UNKNOWN, Slab,Shake Shingle,Patio,Porch,UNKNOWN,Pool
638,https://www.trulia.com/p/ca/sacramento/5182-greenberry-dr-sacramento-ca-95841--1064086530,5182 Greenberry Dr,Sacramento,CA,95841,UNKNOWN,4,2,1449,258000,BUY,"Super nice 4/2 condo with full bedroom and full bath down stairs. No carpets. Laminate floor through out the house. Great location. Close to everywhere. Come to see it. Vacant.
","['Condo', '$178/sqft', 'Lot Size: 1,200 sqft', '$264/monthly HOA', 'Built in 1974', '7 Days on Trulia', '6 Rooms', 'Rooms: Breakfast Nook, Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Refrigerator', 'Dishwasher', 'Disposal', 'Floors: Laminate, Linoleum Vinyl', 'Double Paned Windows', 'Parking: Carport', 'Carport', 'Parking Spaces: 2', 'Stories: 2', 'Exterior: Brick Stucco Wood', 'Foundation Type: Slab', 'Roof: Composition', 'Pool', 'MLS/Source ID: 20021104']",Condo,1200.0,1974.0,6.0,"('Breakfast Nook', 'Dining Room')",Forced Air, Electric,"('Central',)","('Laminate', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,Dishwasher,Disposal,Washer,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Carport',)",UNKNOWN,2.0,UNKNOWN,2.0,"('Brick', 'Stucco', 'Wood')", Slab,Composition,UNKNOWN,UNKNOWN,UNKNOWN,Pool
639,https://www.trulia.com/p/ca/sacramento/361-messina-dr-sacramento-ca-95819--1013288357,361 Messina Dr,Sacramento,CA,95819,River Park,4,4,3237,1175000,BUY,"Highly desirable, one of the best homes in River Park! Completely rebuilt in 2008, this unique property boasts architectural and artistic flare around every corner, yet maintains a warm touch with its timeless finishes and feel. The contemporary style features an open concept layout ideal for indoor/outdoor living, and a versatile floor plan to accommodate a large family, working from home, multigenerational living, entertaining, and more. Features include large rooms and tons of living space, an impressive chef's kitchen with professional grade appliances, downstairs master bedroom, upstairs guest area with bedroom, full bath and living room, Brazilian cherry floors, and beautiful professionally landscaped yard. No stone was left unturned when creating this rare River Park masterpiece! Ideally located near Sac State, the American River Parkway, and within walking distance to IB accredited Caleb Greenwood School. DON'T MISS THE 360 VIRTUAL TOUR, VIDEO, and PROPERTY FEATURES LISTS... FOR VIDEO GO TO https://youtu.be/1HIugMT-_5E
","['Single Family Home', '$363/sqft', 'Lot Size: 7,860 sqft', 'Built in 1952', '21 Days on Trulia', '13 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Refrigerator', 'Microwave', 'Dishwasher', 'Disposal', 'Floors: Carpet, Hardwood, Tile', 'Fireplace', 'Double Paned Windows', 'Ceiling Fan', 'Jetted Bath Tub', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Security System', 'Barbeque Area', 'Cable Ready', 'Contemporary Architecture', 'Stories: 2', 'Exterior: Brick Stucco Wood', 'Roof: Composition', 'Year Updated: 2014', 'Patio', 'Porch', 'Deck', 'Lawn', 'In-law unit', 'Sprinkler System', 'MLS/Source ID: 20012328']",Single Family Home,7860.0,1952.0,13.0,"('Dining Room',)",Forced Air, Electric,"('Central',)","('Carpet', 'Hardwood', 'Tile')",Air Conditioning,Microwave,Dishwasher,Disposal,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,Security System,2.0,"('Brick', 'Stucco', 'Wood')",UNKNOWN,Composition,Patio,Porch,Deck,UNKNOWN
640,https://www.trulia.com/p/ca/sacramento/4030-colonial-way-sacramento-ca-95817--2085816508,4030 Colonial Way,Sacramento,CA,95817,Medical Center,2,0,1029,461000,BUY,"This delightful 1940's bungalow has curb appeal galore and a covered front porch leads you into this darling home featuring attractive wood floors & baseboards throughout. The charming living room has built in decorative cabinets, a warm inviting fireplace & tastefully designed wood paneling. The home is light & bright with windows throughout, an appealing dining room area with custom lighting, cabinets and a glass door that leads out to an amazing backyard. The delightful kitchen is light and bright with attractive backsplash, cabinets & a walk-in pantry. A tastefully remodeled bathroom has elegant marble floors, custom lighting & a privacy window. Both bedrooms are roomy in size with ample closet space. The picturesque back & side yards have a covered patio & lots of charm, a grassy area and is a perfect place for relaxing, barbecues, or growing your favorite vegetables in a raised planter bed. The laundry room has a pull down ironing board & cabinets. Located near UCD Med Center.
","['Single Family Home', '$448/sqft', 'Lot Size: 4,792 sqft', 'Built in 1942', '36 Days on Trulia', '5 Rooms', 'Rooms: Dining Room, Pantry', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Disposal', 'Floors: Carpet, Hardwood, Linoleum Vinyl', 'Fireplace', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 1', 'Cable Ready', 'Stories: 1', 'Exterior: Stucco', 'Roof: Composition', 'Year Updated: 1942', 'Patio', 'Porch', 'Deck', 'MLS/Source ID: 20015351']",Single Family Home,4792.0,1942.0,5.0,"('Dining Room', 'Pantry')",Forced Air, Electric,"('Central',)","('Carpet', 'Hardwood', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,UNKNOWN,Disposal,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,1.0,UNKNOWN,1.0,"('Stucco',)",UNKNOWN,Composition,Patio,Porch,Deck,UNKNOWN
641,https://www.trulia.com/p/ca/sacramento/1324-gladstone-dr-sacramento-ca-95864--1060888234,1324 Gladstone Dr,Sacramento,CA,95864,UNKNOWN,4,2,1291,364900,BUY,"Wow! This beautiful 4 bedrooms 2 baths home. Features include granite counter, upgraded kitchen, new roof, new AC and much more. Quiet backyard and nice front yard. Additional shed for your tools. So much to offer in this charming Arden Manor home close to shopping, restaurant and great schools.
","['Single Family Home', '$283/sqft', 'Lot Size: 6,098 sqft', 'Built in 1951', '57 Days on Trulia', '6 Rooms', 'Rooms: Dining Room, Family Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Microwave', 'Dishwasher', 'Disposal', 'Floors: Carpet, Tile', 'Fireplace', 'Double Paned Windows', 'Parking: Off Street', 'Parking Spaces: 1', 'Storage', 'Additional Storage', 'Cable Ready', 'Stories: 1', 'Exterior: Stucco Wood', 'Foundation Type: Slab', 'Roof: Composition', 'Year Updated: 1952', 'Patio', 'Lawn', 'Sprinkler System', 'MLS/Source ID: 20010116']",Single Family Home,6098.0,1951.0,6.0,"('Dining Room', 'Family Room')",Forced Air, Electric,"('Central',)","('Carpet', 'Tile')",Air Conditioning,Microwave,Dishwasher,Disposal,Washer,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Off Street',)",UNKNOWN,1.0,UNKNOWN,1.0,"('Stucco', 'Wood')", Slab,Composition,Patio,UNKNOWN,UNKNOWN,UNKNOWN
642,https://www.trulia.com/p/ca/north-highlands/4149-cabinet-cir-north-highlands-ca-95660--1057990279,4149 Cabinet Cir,North Highlands,CA,95660,North Highlands,3,0,1161,229500,BUY,"Investor special. Come bring your tools and make this one shine. Huge lot. Easy access to freeway.
","['Single Family Home', '$198/sqft', 'Lot Size: 0.26 acres', 'Built in 1957', '52 Days on Trulia', '5 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Dishwasher', 'Floors: Carpet, Laminate', 'Parking: Carport', 'Carport', 'Parking Spaces: 1', 'Stories: 1', 'Exterior: Stucco Wood', 'Foundation Type: Slab', 'Roof: Composition', 'MLS/Source ID: 20011425']",Single Family Home,11325.6,1957.0,5.0,"('Dining Room',)",Forced Air, Electric,"('Central',)","('Carpet', 'Laminate')",Air Conditioning,UNKNOWN,Dishwasher,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"('Carport',)",UNKNOWN,1.0,UNKNOWN,1.0,"('Stucco', 'Wood')", Slab,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
643,https://www.trulia.com/p/ca/sacramento/9492-roseport-way-sacramento-ca-95826--1004095662,9492 Roseport Way,Sacramento,CA,95826,UNKNOWN,4,3,2066,449900,BUY,"Here Is Your Chance To Own This One Of A Kind Newly Remodeled Custom Rosemont Home! Do Not Wait to see this one it will go fast! No expense was spared on this stunning remodel! It features a spacious and open room concept that includes 2,066 square feet, 4 bedrooms 2.5 baths, separate living, and family rooms, wood-burning fireplace, crown molding, fully remodeled kitchen with custom cabinets, Quartz counters, stainless appliances, and large island and dining bar designed specifically for entertaining! Other features include new laminate flooring, new carpet, custom wood mantel, remodeled bathrooms, new paint interior and exterior, two-car garage, and the list goes on and on...
","['Single Family Home', '$218/sqft', 'Lot Size: 5,900 sqft', 'Built in 1982', '26 Days on Trulia', '8 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Microwave', 'Disposal', 'Floors: Carpet, Laminate', 'Fireplace', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Contemporary Architecture', 'Stories: 2', 'Exterior: Shingle Stucco Wood', 'Foundation Type: Slab', 'Roof: Composition', 'MLS/Source ID: NOMLSID']",Single Family Home,5900.0,1982.0,8.0,"('Dining Room',)",Forced Air, Electric,"('Central',)","('Carpet', 'Laminate')",Air Conditioning,Microwave,UNKNOWN,Disposal,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,2.0,UNKNOWN,2.0,"('Shingle', 'Stucco', 'Wood')", Slab,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
644,https://www.trulia.com/p/ca/sacramento/1024-e-p-st-2-sacramento-ca-95814--2453174132,1024 E P St #2,Sacramento,CA,95814,Downtown,2,2,840,379888,BUY,"====THE ONLY CONDO UNDER $400k IN 95814==== Great Urban living in this excellent Downtown Location just walking distance to Capital Bldgs, State Capital, Golden One arena, many local farmers markets, downtown common w/restaurants, coffee shops, R street shops & parks in every direction. Don't miss out on this 2br,2ba,open floor plan condo w/a balcony that overlooks the garden & pool/spa area below. Each spacious Master Bedroom is carpeted with their own custom bathroom & custom closet organizer. The updated kitchen has granite countertops, newer updated cabinetry & the refrigerator is included. The open floor plan with crown molding leaves you space to design as desired. Tile flooring is limited to the entry, kitchen & both bathrooms where the rest of the condo has new carpet. Hidden out of sight in it's own closet is your in unit stackable washer/dryer. The complex is securely gated and your outside parking space is #87.
","['Condo', '$452/sqft', '$318/monthly HOA', 'Built in 1984', '21 Days on Trulia', 'Rooms: Dining Room, Family Room', 'Heating: Wall', 'Heating Fuel: Electric', 'Cooling System: Wall', 'See Virtual Tour', 'Air Conditioning', 'Washer', 'Refrigerator', 'Microwave', 'Dishwasher', 'Disposal', 'Floors: Carpet, Tile', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Carport', 'Carport', 'Parking Spaces: 1', 'Cable Ready', 'Contemporary Architecture', 'Stories: 1', 'Exterior: Stucco', 'Roof: Composition', 'Pool', 'Hot Tub or Spa', 'MLS/Source ID: 20016855']",Condo,0.0,1984.0,0.0,"('Dining Room', 'Family Room')",Wall, Electric,"('Wall',)","('Carpet', 'Tile')",Air Conditioning,Microwave,Dishwasher,Disposal,Washer,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Carport',)",UNKNOWN,1.0,UNKNOWN,1.0,"('Stucco',)",UNKNOWN,Composition,UNKNOWN,UNKNOWN,UNKNOWN,Pool
645,https://www.trulia.com/p/ca/sacramento/2786-24th-st-sacramento-ca-95818--1062645250,2786 24th St,Sacramento,CA,95818,Curtis Park,4,2,1618,589000,BUY,"Curtis Park duplex. Conveniently located near Sierra 2, DMV headquarters and public transportation. Both units are 2 bedrooms, 1 bath and there is a two car garage behind the units. Hardwood floors, curved doorways and builtins make this a popular rental. Kitchen nooks and large living space. Easily maintained yards. Laundry space also in each unit.
","['Multi Family', '$364/sqft', 'Lot Size: 4,792 sqft', 'Built in 1938', '42 Days on Trulia', '8 Rooms', 'Heating: Wall', 'Cooling System: None', 'Floors: Hardwood, Linoleum Vinyl', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 1', 'Cable Ready', 'Bungalow Architecture', 'Stories: 1', 'Exterior: Stucco Wood', 'Roof: Composition', 'MLS/Source ID: 20013796']",Multi Family,4792.0,1938.0,8.0,UNKNOWN,Wall,UNKNOWN,"('None',)","('Hardwood', 'Linoleum Vinyl')",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,1.0,UNKNOWN,1.0,"('Stucco', 'Wood')",UNKNOWN,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
646,https://www.trulia.com/p/ca/sacramento/4549-10th-ave-sacramento-ca-95820--1014433611,4549 10th Ave,Sacramento,CA,95820,Central Oak Park,4,2,700,340000,BUY,"CALLING ALL INVESTORS this property is a Great Money Maker!!! Rents are good with possible upside. The numbers speak for themselves with a 10.6 Gross Rent Multiplier!! NEW ROOF & GUTTERS December 1, 2019! Central AC & Heat. Cloths Washer/Dryer combo included, Fridge included. Granite Counters & SS sink in Kitchens. Exterior Stucco re-surfaced recently. Dual Pane windows. Close to UC Davis Hospital & Shriners Hospital as well as other Job opportunities. Almost all Single Family homes on this street. Large lot with unused area for possible expansion ideas. Accessory dwelling unit?? storage?? (Buyer to verify possibilities) Please do not disturb tenants. Take advantage of the recent rate drops and buy this CASH COW NOW!!!
","['Multi Family', '$486/sqft', 'Lot Size: 6,098 sqft', 'Built in 1951', '50 Days on Trulia', '10 Rooms', 'Heating: Forced Air', 'Heating Fuel: Other', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Refrigerator', 'Dishwasher', 'Floors: Carpet, Laminate', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Carport', 'Carport', 'Parking Spaces: 2', 'Stories: 1', 'Exterior: Stucco', 'Roof: Composition', 'Year Updated: 2012', 'Patio', 'Lawn', 'MLS/Source ID: 20011911']",Multi Family,6098.0,1951.0,10.0,UNKNOWN,Forced Air, Other,"('Central',)","('Carpet', 'Laminate')",Air Conditioning,UNKNOWN,Dishwasher,UNKNOWN,Washer,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Carport',)",UNKNOWN,2.0,UNKNOWN,1.0,"('Stucco',)",UNKNOWN,Composition,Patio,UNKNOWN,UNKNOWN,UNKNOWN
647,https://www.trulia.com/p/ca/sacramento/7605-vista-verde-way-sacramento-ca-95828--1064939595,7605 Vista Verde Way,Sacramento,CA,95828,UNKNOWN,3,2,1040,83000,BUY,"Lindale Green Moobile Home fully remodeled. Upgraded kitchen, bathrooms, floors and freshly painted. Enjoy the pool area and clubhouse. Great community. Lindale Greens is convenient to Hwy 99, shopping areas, Kaiser Permanente Medical and its the Elk Grove school district. A must see
","['Mobile Manufactured', '$80/sqft', 'Built in 1992', '174 Days on Trulia', '5 Rooms', 'Rooms: Breakfast Nook, Dining Room', 'Heating: Forced Air', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Refrigerator', 'Dishwasher', 'Floors: Laminate, Tile', 'Ceiling Fan', 'Parking: Carport', 'Carport', 'Parking Spaces: 2', 'Stories: 1', 'Exterior: Vinyl Wood', 'Roof: Composition', 'Year Updated: 1992', 'Patio', 'MLS/Source ID: 19073940']",Mobile Manufactured,0.0,1992.0,5.0,"('Breakfast Nook', 'Dining Room')",Forced Air,UNKNOWN,"('Central',)","('Laminate', 'Tile')",Air Conditioning,UNKNOWN,Dishwasher,UNKNOWN,Washer,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"('Carport',)",UNKNOWN,2.0,UNKNOWN,1.0,"('Vinyl', 'Wood')",UNKNOWN,Composition,Patio,UNKNOWN,UNKNOWN,UNKNOWN
648,https://www.trulia.com/p/ca/rancho-cordova/2151-promontory-point-ln-rancho-cordova-ca-95670--2085584450,2151 Promontory Point Ln,Rancho Cordova,CA,95670,UNKNOWN,5,3,2844,545000,BUY,"Located in a Premier Gated Gold River Village this 4 Bedroom, 3 Bathroom, 2,844 Square Foot Home is situated in a park-like community surrounded by many mature trees. This established community promotes an active lifestyle with swimming, spa, sauna, a clubhouse and is the only village with tennis courts. Inside this open concept home, you'll find a beautiful kitchen with soapstone countertops, updated cabinets, backsplash, and a butcher block island. Directly off of the kitchen is a dining space that overlooks a picturesque and private patio. Upstairs you'll find a spacious master suite, with a nice size walk-in closet and attached master bathroom. You will enjoy the 2 low maintenance private patios which will allow more opportunity to enjoy your surroundings and perfect for entertaining. This is a must see!!
","['Single Family Home', '$192/sqft', 'Lot Size: 2,479 sqft', '$397/monthly HOA', 'Built in 1987', '29 Days on Trulia', '7 Rooms', 'Rooms: Breakfast Nook, Dining Room, Walk In Closet', 'Heating: Forced Air', 'See Virtual Tour', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Microwave', 'Dishwasher', 'Floors: Carpet, Tile', 'Fireplace', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Contemporary Architecture', 'Stories: 2', 'Exterior: Stucco Wood', 'Foundation Type: Slab', 'Roof: Metal', 'Patio', 'Porch', 'MLS/Source ID: 20016721']",Single Family Home,2479.0,1987.0,7.0,"('Breakfast Nook', 'Dining Room', 'Walk In Closet')",Forced Air, Electric,"('Central',)","('Carpet', 'Tile')",Air Conditioning,Microwave,Dishwasher,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,2.0,"('Stucco', 'Wood')", Slab,Metal,Patio,Porch,UNKNOWN,UNKNOWN
649,https://www.trulia.com/p/ca/fair-oaks/8136-oahu-dr-fair-oaks-ca-95628--2085447150,8136 Oahu Dr,Fair Oaks,CA,95628,UNKNOWN,3,0,1193,350000,BUY,"This is Grandma's home! Newer carpet. Cozy fireplace in living room. Kitchen fairly original waiting for your loving touch to update! 1 car garage on one side, RV access on the other side. Producing fruit trees in back yard!
","['Single Family Home', '$293/sqft', 'Lot Size: 10,019 sqft', 'Built in 1958', '100 Days on Trulia', '5 Rooms', 'Rooms: Dining Room, Pantry', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Dishwasher', 'Disposal', 'Floors: Carpet, Linoleum Vinyl', 'Fireplace', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Rv Parking', 'Parking Spaces: 1', 'Ranch Architecture', 'Stories: 1', 'Exterior: Stucco Vinyl', 'Foundation Type: Slab', 'Roof: Composition', 'Patio', 'Porch', 'MLS/Source ID: 20000392']",Single Family Home,10019.0,1958.0,5.0,"('Dining Room', 'Pantry')",Forced Air, Electric,"('Central',)","('Carpet', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,Dishwasher,Disposal,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,1.0,UNKNOWN,1.0,"('Stucco', 'Vinyl')", Slab,Composition,Patio,Porch,UNKNOWN,UNKNOWN
650,https://www.trulia.com/p/ca/sacramento/8332-rural-estates-ln-sacramento-ca-95828--2085920387,8332 Rural Estates Ln,Sacramento,CA,95828,UNKNOWN,3,3,2914,688000,BUY,"Phenomenal opportunity to own this tastefully updated 1-story JMC home in a hidden gem of a gated community called Country Estates. In 2019 & 2020, the house was extensively updated with a brand new gourmet kitchen that's to die for. It has a large island with a sitting area, granite & quartz counters, stainless steel appliances & hood, backsplash & a wine refrigerator. Other updates include laminate flooring in the living areas, new interior paint, updated fireplace, updated ceiling fans, updated light fixtures & more. There are 3 bedrooms & there are 3 more rooms that can possibly be turned into additional bedrooms to make it a total of 6 bedrooms. There is a separate wing off of the kitchen that can potentially accommodate a multigenerational living. Lots of potential as this house is located on a large 0.31 acre lot and on a corner lot. Lots of space for your cars & storage needs with a 3-car garage & a 3-car driveway. Larger pool sized backyard with a covered patio. See it today!
","['Single Family Home', '$236/sqft', 'Lot Size: 0.31 acres', '$120/monthly HOA', 'Built in 2002', '35 Days on Trulia', '9 Rooms', 'Rooms: Dining Room, Family Room, Walk In Closet', 'Heating: Forced Air', 'See Virtual Tour', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Refrigerator', 'Microwave', 'Dishwasher', 'Floors: Carpet, Laminate', 'Fireplace', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 3', 'Contemporary Architecture', 'Stories: 1', 'Exterior: Stucco', 'Foundation Type: Slab', 'Roof: Tile', 'Patio', 'Porch', 'Deck', 'MLS/Source ID: 20016120']",Single Family Home,13503.6,2002.0,9.0,"('Dining Room', 'Family Room', 'Walk In Closet')",Forced Air, Electric,"('Central',)","('Carpet', 'Laminate')",Air Conditioning,Microwave,Dishwasher,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,3.0,UNKNOWN,1.0,"('Stucco',)", Slab,Tile,Patio,Porch,Deck,UNKNOWN
651,https://www.trulia.com/p/ca/sacramento/665-41st-st-sacramento-ca-95819--2085831305,665 41st St,Sacramento,CA,95819,East Sacramento,2,0,1012,620000,BUY,"PRIME EAST SACRAMENTO Adorable bungalow with a full set of plans and permits to build your 2045 sf, 3 bedroom, 2 bath, single story dream home, plus 319 sf 1 bed 1 bath ADU. Value after renovation $1.3m with $300k in equity! Your home is light and bright with a large picture window to your front porch and tons of windows throughout. Current dining room includes original built-in hutch. Kitchen has cute nook looking out to the backyard. Hardwood floors throughout. New plans call for an expanded open kitchen, new high ceilings family room with fireplace, new master suite with bathroom, new laundry room, new back yard deck and so much more. Beautiful yard with tons of space & privacy. Fantastic location. Rare opportunity for a turn key project to build your dream home in East Sac. VIRTUAL TOURS available.
","['Single Family Home', '$613/sqft', 'Lot Size: 6,299 sqft', 'Built in 1925', '28 Days on Trulia', '5 Rooms', 'Rooms: Dining Room', 'Heating Fuel: Electric', 'Cooling System: None', 'See Virtual Tour', 'Refrigerator', 'Floors: Hardwood', 'Fireplace', 'Ceiling Fan', 'Parking: Detached Garage', 'Garage', 'Rv Parking', 'Parking Spaces: 1', 'Cable Ready', 'Bungalow Architecture', 'Stories: 1', 'Exterior: Wood', 'Roof: Composition', 'Patio', 'Porch', 'Deck', 'In-law unit', 'Disabled Access', 'MLS/Source ID: 20017571']",Single Family Home,6299.0,1925.0,5.0,"('Dining Room',)",UNKNOWN, Electric,"('None',)","('Hardwood',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Detached Garage',)",Garage,1.0,UNKNOWN,1.0,"('Wood',)",UNKNOWN,Composition,Patio,Porch,Deck,UNKNOWN
652,https://www.trulia.com/p/ca/sacramento/2261-67th-ave-sacramento-ca-95822--2085856215,2261 67th Ave,Sacramento,CA,95822,Meadowview,3,2,1119,280000,BUY,"Updated cute property. 3 Bedroom 1.5 bath open floor plan. New carpet and paint, updated kitchen and baths. Its a must see.
","['Single Family Home', '$250/sqft', 'Lot Size: 7,405 sqft', 'Built in 1960', '9 Days on Trulia', '5 Rooms', 'Heating: Other', 'Fireplace', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Stories: 1', 'Roof: Composition', 'MLS/Source ID: 20019520']",Single Family Home,7405.0,1960.0,5.0,UNKNOWN,Other,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,2.0,UNKNOWN,1.0,UNKNOWN,UNKNOWN,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
653,https://www.trulia.com/p/ca/sacramento/3810-thornwood-dr-sacramento-ca-95821--2085849265,3810 Thornwood Dr,Sacramento,CA,95821,UNKNOWN,3,2,1644,399500,BUY,"Easy to show!! A good opportunity to own this well maintained move in ready home! Updated kitchen and baths with granite counters, cabinets and tile flooring. Cozy living room with fireplace. 3 good sized bedrooms, split for privacy, with 2 located on one side of the home and 1 located on the other side. Recent updates include newer roof and water heater(2019) and Exterior paint (2020). Garage was converted by the previous owner but functional as a bonus room, separate family room, in home office area, and/or an extra bedroom. Centrally located, close to shops, restaurants and Del Paso Country Club golf course! San Juan Unified School district.
","['Single Family Home', '$243/sqft', 'Lot Size: 5,663 sqft', 'Built in 1957', '28 Days on Trulia', '6 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'See Virtual Tour', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Refrigerator', 'Dishwasher', 'Disposal', 'Floors: Carpet, Tile', 'Fireplace', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Stories: 1', 'Exterior: Stucco Wood', 'Roof: Composition', 'MLS/Source ID: 20013917']",Single Family Home,5663.0,1957.0,6.0,"('Dining Room',)",Forced Air, Electric,"('Central',)","('Carpet', 'Tile')",Air Conditioning,UNKNOWN,Dishwasher,Disposal,Washer,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,1.0,"('Stucco', 'Wood')",UNKNOWN,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
